Date,stocks,gold,bonds,property
2021-10-11,434.6900,163.9200,113.9500,103.0700
2021-10-12,433.6200,164.6600,114.3700,104.4200
2021-10-13,435.1800,167.5900,114.6300,105.1800
2021-10-14,442.5000,168.0000,114.8500,106.4600
2021-10-15,445.8700,165.3300,114.5700,106.3800
2021-10-18,447.1900,164.9200,114.4900,106.6500
2021-10-19,450.6400,165.4500,114.1600,106.7000
2021-10-20,452.4100,166.9000,114.0800,108.3800
2021-10-21,453.5900,166.7500,113.8400,108.5300
2021-10-22,453.1200,167.7700,114.0600,109.0400
2021-10-25,455.5500,168.9300,114.1700,109.3900
2021-10-26,455.9600,167.6800,114.3800,109.6900
2021-10-27,453.9400,168.1200,114.7600,108.7600
2021-10-28,458.3200,168.0800,114.6700,110.2800
2021-10-29,459.2500,166.6500,114.6400,109.0400
2021-11-01,460.0400,167.5200,114.3900,109.5800
2021-11-02,461.9000,167.1600,114.6200,110.1000
2021-11-03,464.7200,165.7700,114.3900,110.4700
2021-11-04,466.9100,167.6500,114.7700,109.4200
2021-11-05,468.5300,169.8400,115.2200,109.9800
2021-11-08,468.9300,170.4500,115.0100,109.8900
2021-11-09,467.3800,171.2900,115.3300,110.0800
2021-11-10,463.6200,173.1500,114.5500,109.5700
2021-11-11,463.7700,174.1200,114.3400,109.7500
2021-11-12,467.2700,174.4500,114.3200,109.6700
2021-11-15,467.4300,174.1800,113.9000,110.4400
2021-11-16,469.2800,172.9200,113.8600,109.7100
2021-11-17,468.1400,174.5000,114.1300,110.0500
2021-11-18,469.7300,173.9400,114.2300,110.0700
2021-11-19,468.8900,172.6100,114.4500,109.4200
2021-11-22,467.5700,168.7400,113.9000,108.8800
2021-11-23,468.1900,167.2800,113.4500,109.7600
2021-11-24,469.4400,167.1200,113.7100,111.0900
2021-11-26,458.9700,166.8500,114.5200,108.0000
2021-11-29,464.6000,166.6200,114.5800,108.8000
2021-11-30,455.5600,165.5000,114.7700,106.7400
2021-12-01,450.5000,166.1600,114.6300,104.9800
2021-12-02,457.4000,165.2400,114.6100,108.1300
2021-12-03,453.4200,166.6300,115.0700,107.7700
2021-12-06,458.7900,166.2200,114.6700,109.6600
2021-12-07,468.2800,166.8100,114.4900,111.2400
2021-12-08,469.5200,166.9000,114.1900,112.0400
2021-12-09,466.3500,165.8800,114.2000,110.4200
2021-12-10,470.7400,166.5800,114.2300,110.7600
2021-12-13,466.5700,167.0000,114.6300,111.8000
2021-12-14,463.3600,165.4400,114.4100,110.3700
2021-12-15,470.6000,166.1500,114.3200,111.9200
2021-12-16,466.4500,168.1600,114.3600,111.8800
2021-12-17,459.8700,167.8000,114.5000,111.7400
2021-12-20,454.9800,167.0900,114.3300,110.8700
2021-12-21,463.0600,167.0200,114.2400,112.1200
2021-12-22,467.6900,168.5900,114.3400,113.2700
2021-12-23,470.6000,168.9700,114.2000,113.1500
2021-12-27,477.2600,169.3700,114.2600,114.0000
2021-12-28,476.8700,168.6400,114.2100,114.4200
2021-12-29,477.4800,168.5900,113.8700,115.1900
2021-12-30,476.1600,169.8000,114.1200,115.6900
2021-12-31,474.9600,170.9600,114.0800,116.0100
2022-01-03,477.7100,168.3300,113.3000,115.1000
2022-01-04,477.5500,169.5700,113.2900,114.9600
2022-01-05,468.3800,169.0600,112.9400,111.6700
2022-01-06,467.9400,166.9900,112.8200,111.7700
2022-01-07,466.0900,167.7500,112.4900,111.0300
2022-01-10,465.5100,168.2600,112.3900,110.3900
2022-01-11,469.7500,170.2900,112.6000,110.5600
2022-01-12,471.0200,170.7400,112.6000,110.6900
2022-01-13,464.5300,170.1600,112.8000,110.4700
2022-01-14,464.7200,169.6700,112.1700,109.4700
2022-01-18,456.4900,169.3900,111.4900,108.3200
2022-01-19,451.7500,172.0800,111.7300,106.8600
2022-01-20,446.7500,171.6500,111.7900,105.4900
2022-01-21,437.9800,171.0900,112.2300,105.2300
2022-01-24,439.8400,172.0300,112.1000,105.4300
2022-01-25,434.4700,172.5800,111.9900,105.0100
2022-01-26,433.3800,169.7900,111.3600,103.3700
2022-01-27,431.2400,167.6000,111.7300,101.6600
2022-01-28,441.9500,167.1000,111.8100,104.9500
2022-01-31,449.9100,168.0900,111.8000,106.2400
2022-02-01,452.9500,168.2300,111.6000,105.8600
2022-02-02,457.3500,168.8400,111.7200,107.2100
2022-02-03,446.6000,168.6000,111.2700,106.0700
2022-02-04,448.7000,168.8600,110.5700,105.0200
2022-02-07,447.2600,170.1100,110.6700,104.8700
2022-02-08,450.9400,170.6300,110.3300,104.3800
2022-02-09,457.5400,171.2100,110.4000,106.7400
2022-02-10,449.3200,170.5600,109.3800,104.2200
2022-02-11,440.4600,173.8100,110.1000,103.2700
2022-02-14,439.0200,174.7400,109.4600,102.3300
2022-02-15,446.1000,173.0800,109.2800,103.2500
2022-02-16,446.6000,174.8600,109.4100,103.7300
2022-02-17,437.0600,177.2500,109.6400,102.6300
2022-02-18,434.2300,177.1200,109.8700,102.0100
2022-02-22,429.5700,177.4900,109.7500,101.6400
2022-02-23,421.9500,178.2900,109.2600,99.9600
2022-02-24,428.3000,177.1400,109.4600,101.6400
2022-02-25,437.7500,176.5500,109.5700,104.0900
2022-02-28,436.6300,178.3800,110.3600,102.5400
2022-03-01,429.9800,181.6200,110.8200,102.0000
2022-03-02,437.8900,179.7300,109.4900,103.9100
2022-03-03,435.7100,180.8000,109.8600,104.7600
2022-03-04,432.1700,183.6800,110.3000,105.2400
2022-03-07,419.4300,186.4100,109.6600,103.1600
2022-03-08,416.2500,191.5100,109.2700,102.6600
2022-03-09,427.4100,185.8200,109.0400,104.2400
2022-03-10,425.4800,186.4000,108.4300,104.5000
2022-03-11,420.0700,185.0900,108.4100,103.6700
2022-03-14,417.0000,182.3000,107.3600,102.8600
2022-03-15,426.1700,178.8900,107.6000,103.5500
2022-03-16,435.6200,180.0100,107.6800,104.7800
2022-03-17,441.0700,180.8900,107.8600,106.4000
2022-03-18,444.5200,179.3000,108.1000,106.4000
2022-03-21,444.3900,180.6700,107.0400,105.7500
2022-03-22,449.5900,179.3600,106.7500,106.0200
2022-03-23,443.8000,181.8100,107.1900,104.2600
2022-03-24,450.4900,183.1300,106.9500,104.9200
2022-03-25,452.6900,182.3800,106.1000,106.2300
2022-03-28,455.9100,179.0600,106.3600,107.3600
2022-03-29,461.5500,179.1400,106.8600,110.5100
2022-03-30,458.7000,180.5800,107.1500,109.7100
2022-03-31,451.6400,180.6500,107.1000,108.3700
2022-04-01,452.9200,179.5000,106.7500,110.4800
2022-04-04,456.8000,180.3700,106.8400,109.9400
2022-04-05,451.0300,179.2400,105.7600,109.4000
2022-04-06,446.5200,179.6600,105.4900,110.7000
2022-04-07,448.7700,180.3400,105.2600,109.6000
2022-04-08,447.5700,181.4700,104.7300,109.7800
2022-04-11,439.9200,182.3700,104.2800,108.6000
2022-04-12,438.2900,183.7700,104.6100,108.4400
2022-04-13,443.3100,184.6500,104.8200,109.2100
2022-04-14,437.7900,184.0400,103.9700,108.7400
2022-04-18,437.9700,184.6100,103.6500,108.3000
2022-04-19,445.0400,181.8200,103.0200,110.6600
2022-04-20,444.7100,182.7100,103.6100,112.5000
2022-04-21,438.0600,182.0600,103.0400,111.7200
2022-04-22,426.0400,180.2900,102.9400,109.7600
2022-04-25,428.5100,177.0500,103.6300,109.4800
2022-04-26,416.1000,177.3200,103.9500,107.6800
2022-04-27,417.2700,175.9800,103.5300,106.9700
2022-04-28,427.8100,176.9300,103.4900,108.9400
2022-04-29,412.0000,176.9100,102.8700,103.9400
2022-05-02,414.4800,173.6300,102.1300,101.4300
2022-05-03,416.3800,174.0900,102.3600,102.6900
2022-05-04,429.0600,175.8000,103.0200,103.8700
2022-05-05,413.8100,175.1300,102.0000,101.1000
2022-05-06,411.3400,175.4200,101.5700,99.9000
2022-05-09,398.1700,172.8800,102.0700,95.5000
2022-05-10,399.0900,171.4200,102.3800,93.7600
2022-05-11,392.7500,172.8200,102.7600,93.5600
2022-05-12,392.3400,170.1700,102.9500,94.2900
2022-05-13,401.7200,168.7900,102.5100,96.7800
2022-05-16,400.0900,170.4000,102.7400,96.1700
2022-05-17,408.3200,169.3300,102.1800,97.4800
2022-05-18,391.8600,169.4200,102.5900,94.6500
2022-05-19,389.4600,171.9100,102.8500,94.2300
2022-05-20,389.6300,172.0300,103.1600,94.8300
2022-05-23,396.9200,172.8300,102.8200,95.9300
2022-05-24,393.8900,174.1300,103.6100,96.7400
2022-05-25,397.3700,173.0800,104.0400,97.5600
2022-05-26,405.3100,172.7600,103.9600,97.6800
2022-05-27,415.2600,172.8500,104.1300,100.3000
2022-05-31,412.9300,171.1400,103.4700,99.0700
2022-06-01,409.5900,172.2300,102.8600,98.2500
2022-06-02,417.3900,174.3500,102.9900,99.6000
2022-06-03,410.5400,172.5800,102.8200,98.2700
2022-06-06,411.7900,171.8200,102.1900,97.9600
2022-06-07,415.7400,172.9400,102.5800,99.3100
2022-06-08,411.2200,172.7800,102.1600,97.0200
2022-06-09,401.4400,172.2300,102.0500,94.7200
2022-06-10,389.8000,174.5400,101.2600,92.6200
2022-06-13,375.0000,169.9300,99.6000,87.9900
2022-06-14,373.8700,168.5700,99.0100,87.3200
2022-06-15,379.2000,170.7700,100.1100,89.3900
2022-06-16,366.6500,172.6900,100.3500,87.0400
2022-06-17,365.8600,171.2700,100.3400,87.7000
2022-06-21,375.0700,170.6300,99.9400,88.9200
2022-06-22,374.3900,171.3100,100.7900,90.0500
2022-06-23,378.0600,170.2600,101.2100,91.1800
2022-06-24,390.0800,170.0900,101.0500,93.1200
2022-06-27,388.5900,169.9000,100.6000,92.9800
2022-06-28,380.6500,169.6200,100.6400,91.8500
2022-06-29,380.3400,169.4900,101.2200,91.2800
2022-06-30,377.2500,168.4600,101.6800,91.1100
2022-07-01,381.2400,168.3200,102.3400,92.7500
2022-07-05,381.9600,164.7500,102.5300,92.4900
2022-07-06,383.2500,162.1400,101.8400,92.3200
2022-07-07,388.9900,162.2300,101.6100,92.5700
2022-07-08,388.6700,162.3000,101.2300,92.0800
2022-07-11,384.2300,161.4300,101.7000,91.8800
2022-07-12,380.8300,160.8300,101.8400,91.5200
2022-07-13,378.8300,161.6000,102.2100,91.0800
2022-07-14,377.9100,159.3300,101.8500,90.2600
2022-07-15,385.1300,159.0100,102.2500,91.7900
2022-07-18,381.9500,159.1600,101.9200,91.1400
2022-07-19,392.2700,159.5400,101.7800,93.5000
2022-07-20,394.7700,158.0400,101.7100,93.2800
2022-07-21,398.7900,160.2700,102.5600,94.0200
2022-07-22,395.0900,160.6700,103.3600,94.5100
2022-07-25,395.5700,160.2300,102.9800,94.6700
2022-07-26,390.8900,160.0400,102.9600,94.7700
2022-07-27,401.0400,161.6700,103.3200,95.3400
2022-07-28,406.0700,163.6400,104.0600,98.4300
2022-07-29,411.9900,164.1000,104.0700,98.9600
2022-08-01,410.7700,165.0300,104.2300,98.1600
2022-08-02,408.0600,164.0500,103.1600,96.9000
2022-08-03,414.4500,164.4500,103.6200,97.2100
2022-08-04,414.1700,167.1700,103.8700,97.0600
2022-08-05,413.4700,165.2900,102.7100,97.3300
2022-08-08,412.9900,166.6900,103.1800,98.2000
2022-08-09,411.3500,167.2000,102.9500,98.7400
2022-08-10,419.9900,166.7800,103.2100,100.2400
2022-08-11,419.9900,166.3400,102.6600,100.0000
2022-08-12,427.1000,167.8700,103.1200,101.7200
2022-08-15,428.8600,165.7100,103.2500,102.1300
2022-08-16,429.7000,165.4200,103.1000,101.8600
2022-08-17,426.6500,164.3500,102.4900,101.2500
2022-08-18,427.8900,163.9200,102.7100,100.5800
2022-08-19,422.1400,162.7200,101.9900,99.5200
2022-08-22,413.3500,161.6400,101.5500,97.3500
2022-08-23,412.3500,162.7700,101.5100,96.1000
2022-08-24,413.6700,163.2500,101.2400,96.6500
2022-08-25,419.5100,163.7500,101.8000,98.0900
2022-08-26,405.3100,161.7600,101.6100,95.6200
2022-08-29,402.6300,161.8600,101.1200,94.7600
2022-08-30,398.2100,160.5100,101.2500,93.4500
2022-08-31,395.1800,159.2700,100.7100,93.0100
2022-09-01,396.4200,157.8700,100.0700,93.1800
2022-09-02,392.2400,159.2600,100.3600,91.8800
2022-09-06,390.7600,158.3300,99.4200,92.7100
2022-09-07,397.7800,159.9400,100.1100,94.5200
2022-09-08,400.3800,158.9800,99.7900,94.7800
2022-09-09,406.6000,159.8200,99.7800,95.8100
2022-09-12,410.9700,160.6300,99.6300,96.7400
2022-09-13,393.1000,158.5400,99.0700,93.0400
2022-09-14,394.6000,157.9300,99.2000,91.9800
2022-09-15,390.1200,154.9800,98.9000,90.2800
2022-09-16,385.5600,155.8400,98.8300,90.2900
2022-09-19,388.5500,155.9600,98.6800,90.1600
2022-09-20,384.0900,155.0700,98.2400,87.9700
2022-09-21,377.3900,155.7900,98.5500,86.5800
2022-09-22,374.2200,155.7000,97.5000,85.4800
2022-09-23,367.9500,153.0100,97.2000,83.4400
2022-09-26,364.3100,151.2300,95.9500,81.1000
2022-09-27,363.3800,151.5400,95.5400,80.0200
2022-09-28,370.5300,154.6900,97.0800,81.6800
2022-09-29,362.7900,154.6600,96.5700,79.2800
2022-09-30,357.1800,154.6700,96.3400,80.1700
2022-10-03,366.6100,158.4300,96.9100,81.6000
2022-10-04,377.9700,160.7000,97.1700,83.2500
2022-10-05,377.0900,159.8100,96.6600,81.6200
2022-10-06,373.2000,159.6300,96.2800,79.3500
2022-10-07,362.7900,157.8800,95.7700,77.4400
2022-10-10,360.0200,155.4800,95.3400,76.7100
2022-10-11,357.7400,155.1600,95.4000,77.4900
2022-10-12,356.5600,155.9900,95.4800,76.6800
2022-10-13,365.9700,154.9100,95.1800,78.0800
2022-10-14,357.6300,152.9800,94.6600,76.1400
2022-10-17,366.8200,153.4200,94.8600,79.0100
2022-10-18,371.1300,153.7500,95.0200,79.8700
2022-10-19,368.5000,151.6900,94.2000,77.8800
2022-10-20,365.4100,151.4500,93.6300,77.5400
2022-10-21,374.2900,154.1500,93.7700,78.1500
2022-10-24,378.8700,153.6500,93.6400,78.1400
2022-10-25,384.9200,154.0000,94.5600,81.2100
2022-10-26,382.0200,154.9800,94.9800,81.1600
2022-10-27,379.9800,154.7400,95.4600,81.2800
2022-10-28,389.0200,153.1600,95.2200,83.0700
2022-10-31,386.2100,151.9100,94.9000,82.9800
2022-11-01,384.5200,153.4600,94.8600,82.9500
2022-11-02,374.8700,152.3900,94.7000,80.6700
2022-11-03,371.0100,151.8100,94.3500,80.5600
2022-11-04,376.3500,156.4700,94.3400,81.6600
2022-11-07,379.9500,155.8500,94.0400,81.6600
2022-11-08,382.0000,159.4500,94.4400,81.9100
2022-11-09,374.1300,158.6500,94.5500,81.0700
2022-11-10,394.6900,163.4800,96.5800,87.0000
2022-11-11,398.5100,164.5600,96.5100,86.9900
2022-11-14,395.1200,164.9200,96.2400,84.8700
2022-11-15,398.4900,165.5000,96.9500,85.7900
2022-11-16,395.4500,165.1200,97.5500,85.0100
2022-11-17,394.2400,163.9200,97.1400,84.4300
2022-11-18,396.0300,162.7900,97.0000,85.5000
2022-11-21,394.5900,161.8800,96.9400,85.9500
2022-11-22,399.9000,162.0700,97.4400,86.4200
2022-11-23,402.4200,163.0800,98.0200,86.4900
2022-11-25,402.3300,163.2200,98.0400,87.0400
2022-11-28,395.9100,161.9300,97.8800,84.7100
2022-11-29,395.2300,162.7300,97.5300,86.1100
2022-11-30,407.6800,164.8100,98.2900,88.0800
2022-12-01,407.3800,167.8400,98.8800,87.8900
2022-12-02,406.9100,167.2600,99.2900,87.6300
2022-12-05,399.5900,164.3900,98.5100,86.0300
2022-12-06,393.8300,164.8400,98.8000,85.2200
2022-12-07,393.1600,166.3300,99.6800,85.3900
2022-12-08,396.2400,166.4700,99.3800,85.9900
2022-12-09,393.2800,167.0600,98.7900,85.8300
2022-12-12,398.9500,165.6800,98.8100,86.4900
2022-12-13,401.9700,168.5100,99.4700,88.0900
2022-12-14,399.4000,168.1000,99.6900,87.4900
2022-12-15,389.6300,165.3500,99.6100,86.3200
2022-12-16,383.2700,166.7900,99.3500,84.0900
2022-12-19,380.0200,166.3200,98.7400,83.0200
2022-12-20,380.5400,169.0800,98.0700,82.8100
2022-12-21,386.2300,168.8000,98.3400,83.5200
2022-12-22,380.7200,166.7600,98.3100,82.0100
2022-12-23,382.9100,167.2600,97.9700,82.7400
2022-12-27,381.4000,168.6700,97.2600,82.7100
2022-12-28,376.6600,167.9100,97.0900,81.3000
2022-12-29,383.4400,168.8500,97.4500,83.0800
2022-12-30,382.4300,169.6400,96.9900,82.4800
2023-01-03,380.8200,171.0600,97.5600,82.5600
2023-01-04,383.7600,172.6700,98.1000,84.4300
2023-01-05,379.3800,170.5200,98.0200,82.1600
2023-01-06,388.0800,173.7100,99.0900,84.3700
2023-01-09,387.8600,174.1000,99.3400,84.4000
2023-01-10,390.5800,174.7400,98.9600,84.5900
2023-01-11,395.5200,174.6200,99.5700,87.6200
2023-01-12,396.9600,176.6400,100.2900,88.7300
2023-01-13,398.5000,178.7600,99.9200,88.1800
2023-01-17,397.7700,177.5900,99.7400,88.4300
2023-01-18,391.4900,177.0800,100.7300,87.1400
2023-01-19,388.6400,179.8900,100.5000,86.6600
2023-01-20,395.8800,179.2900,100.0900,87.6900
2023-01-23,400.6300,179.6300,99.8400,88.0900
2023-01-24,400.2000,180.2800,100.2800,88.3100
2023-01-25,400.3500,181.1100,100.4000,88.3500
2023-01-26,404.7500,179.4700,100.2300,89.3400
2023-01-27,405.6800,179.2200,100.0800,90.3400
2023-01-30,400.5900,178.7600,99.8100,89.1900
2023-01-31,406.4800,179.4100,100.2200,91.0600
2023-02-01,410.8000,181.6700,100.6800,91.6200
2023-02-02,416.7800,177.9000,100.7900,93.7000
2023-02-03,412.3500,173.4600,99.8200,91.9400
2023-02-06,409.8300,173.8200,99.2700,91.2700
2023-02-07,415.1900,173.9800,99.1000,91.0700
2023-02-08,410.6500,174.4100,99.2400,90.6400
2023-02-09,407.0900,173.0300,98.8500,89.6500
2023-02-10,408.0400,173.3600,98.4200,89.9600
2023-02-13,412.8300,172.4800,98.7200,90.7600
2023-02-14,412.6400,172.6100,98.3700,90.0400
2023-02-15,413.9800,170.8900,98.1800,90.4000
2023-02-16,408.2800,170.7500,97.7700,89.5200
2023-02-17,407.2600,171.2600,98.0000,89.1700
2023-02-21,399.0900,170.6200,97.0800,87.3800
2023-02-22,398.5400,169.6600,97.3400,86.5900
2023-02-23,400.6600,169.5700,97.6900,87.2400
2023-02-24,396.3800,168.3500,97.1300,85.7100
2023-02-27,397.7300,169.0100,97.3200,85.8400
2023-02-28,396.2600,169.7800,97.3100,85.7200
2023-03-01,394.7400,170.7600,96.5200,84.6400
2023-03-02,397.8100,170.6600,96.3200,85.6300
2023-03-03,404.1900,172.4900,97.0800,86.9300
2023-03-06,404.4700,171.6200,96.8400,86.5900
2023-03-07,398.2700,168.6200,96.7100,84.5700
2023-03-08,398.9200,168.5400,96.6100,85.5400
2023-03-09,391.5600,170.2000,96.9600,83.5800
2023-03-10,385.9100,173.8700,98.0900,80.8100
2023-03-13,385.3600,177.8600,98.8700,81.8700
2023-03-14,391.7300,176.8300,98.2900,82.6600
2023-03-15,389.2800,178.2100,99.2700,82.6000
2023-03-16,396.1100,178.5700,98.8800,82.4200
2023-03-17,389.9900,183.7700,99.5000,80.5500
2023-03-20,393.7400,183.8400,99.1000,81.4700
2023-03-21,398.9100,180.3700,98.8000,81.1100
2023-03-22,392.1100,183.4400,99.7500,78.0800
2023-03-23,393.1700,185.7400,99.9900,77.5900
2023-03-24,395.7500,183.6500,100.1600,78.7900
2023-03-27,396.4900,181.9500,99.0800,78.7000
2023-03-28,395.6000,183.4400,98.9300,78.5100
2023-03-29,401.3500,182.5300,99.0500,80.2500
2023-03-30,403.7000,184.1800,99.1600,81.3000
2023-03-31,409.3900,183.2200,99.6400,83.0400
2023-04-03,410.9500,184.5400,99.8200,82.3800
2023-04-04,408.6700,187.9800,100.1900,82.2700
2023-04-05,407.6000,187.8300,100.5300,81.8300
2023-04-06,409.1900,186.4900,100.4400,82.3900
2023-04-10,409.6100,185.1100,99.7500,82.7700
2023-04-11,409.7200,186.2800,99.8100,83.1200
2023-04-12,408.0500,187.1900,99.9300,82.7200
2023-04-13,413.4700,189.7200,99.8900,82.4700
2023-04-14,412.4600,186.3600,99.4000,81.1900
2023-04-17,413.9400,185.5300,98.9000,82.8800
2023-04-18,414.2100,186.2500,99.0400,82.6900
2023-04-19,414.1400,185.3600,98.8900,83.1800
2023-04-20,411.8800,186.0900,99.3400,82.3600
2023-04-21,412.2000,184.2500,99.1700,82.3700
2023-04-24,412.6300,184.8100,99.5600,82.0600
2023-04-25,406.0800,185.7500,100.1800,81.2500
2023-04-26,404.3600,184.7400,99.8100,80.4700
2023-04-27,412.4100,184.7500,99.4500,82.2900
2023-04-28,415.9300,184.8000,99.9600,83.3000
2023-05-01,415.5100,183.9700,98.6900,82.6800
2023-05-02,410.8400,187.5200,99.6500,81.2800
2023-05-03,408.0200,189.1100,100.0900,80.9600
2023-05-04,405.1300,190.4400,99.9700,81.6300
2023-05-05,412.6300,187.4600,99.6500,82.9900
2023-05-08,412.7400,187.6900,99.1000,82.5100
2023-05-09,410.9300,189.0200,99.0100,82.1600
2023-05-10,412.8500,188.7500,99.6500,82.9500
2023-05-11,412.1300,187.1300,99.9500,82.0400
2023-05-12,411.5900,186.8100,99.3900,82.0300
2023-05-15,413.0100,187.2100,99.1400,81.8900
2023-05-16,410.2500,184.8700,98.9100,79.8400
2023-05-17,415.2300,184.2300,98.7600,80.9200
2023-05-18,419.2300,181.8400,98.3000,80.5300
2023-05-19,418.6200,183.6400,98.0800,80.4000
2023-05-22,418.7900,183.2100,97.9900,80.8900
2023-05-23,414.0900,183.4300,98.1000,80.1300
2023-05-24,411.0900,181.9500,97.8500,78.4100
2023-05-25,414.6500,180.2000,97.4900,78.4000
2023-05-26,420.0200,180.9200,97.5700,79.3000
2023-05-30,420.1800,182.0400,98.2200,79.6000
2023-05-31,417.8500,182.3200,98.5700,80.0000
2023-06-01,421.8200,183.7600,98.6100,80.0100
2023-06-02,427.9200,181.0500,98.0900,81.9600
2023-06-05,427.1000,182.1400,98.0800,81.3900
2023-06-06,428.0300,182.3400,98.2000,82.1700
2023-06-07,426.5500,180.1500,97.6800,83.6800
2023-06-08,429.1300,182.5300,98.2000,83.1600
2023-06-09,429.9000,182.0400,97.9700,82.6800
2023-06-12,433.8000,181.8800,98.1400,82.7000
2023-06-13,436.6600,180.5400,97.6800,83.2300
2023-06-14,437.1800,180.6400,97.7700,83.5400
2023-06-15,442.6000,181.9100,98.4500,83.9800
2023-06-16,439.4600,181.6300,98.1400,83.9200
2023-06-20,437.1800,179.7500,98.3200,82.9300
2023-06-21,434.9400,179.4900,98.4800,82.4300
2023-06-22,436.5100,177.7100,97.9700,81.2500
2023-06-23,433.2100,178.2000,98.2600,80.1300
2023-06-26,431.4400,178.5100,98.3800,81.9800
2023-06-27,436.1700,177.6900,98.1900,82.9900
2023-06-28,436.3900,177.2800,98.4800,83.1100
2023-06-29,438.1100,177.0900,97.7200,83.1000
2023-06-30,443.2800,178.2700,97.9500,83.5600
2023-07-03,443.7900,178.4700,97.5800,84.3800
2023-07-05,443.1300,177.8400,97.1400,84.5700
2023-07-06,439.6600,177.3100,96.5100,83.9200
2023-07-07,438.5500,178.6400,96.5300,83.7300
2023-07-10,439.6600,178.7800,96.8000,84.0900
2023-07-11,442.4600,179.4500,97.0100,85.2900
2023-07-12,446.0200,181.8800,97.8000,85.7500
2023-07-13,449.5600,182.0100,98.4100,86.3000
2023-07-14,449.2800,181.4300,97.9400,86.1300
2023-07-17,450.8400,181.5600,98.0500,85.5700
2023-07-18,454.1900,183.6400,98.1300,85.1000
2023-07-19,455.2000,183.6700,98.4300,86.0600
2023-07-20,452.1800,182.7400,97.9200,85.7800
2023-07-21,452.1800,182.1800,97.9900,86.1800
2023-07-24,454.2000,181.4000,97.8100,86.8900
2023-07-25,455.4400,182.4100,97.7000,86.2700
2023-07-26,455.5100,183.3000,98.0200,86.6600
2023-07-27,452.4900,180.4200,97.1800,84.7800
2023-07-28,456.9200,181.8600,97.5600,84.7100
2023-07-31,457.7900,182.3500,97.6800,85.2600
2023-08-01,456.4800,180.4600,96.7700,85.1200
2023-08-02,450.1300,179.6000,96.5400,84.6300
2023-08-03,448.8400,179.5400,95.8900,83.7100
2023-08-04,446.8100,180.1900,96.6800,83.0300
2023-08-07,450.7100,179.7800,96.7000,84.0700
2023-08-08,448.7500,178.6400,96.9300,83.5300
2023-08-09,445.7500,177.7900,97.0000,83.5200
2023-08-10,445.9100,177.6000,96.3700,83.2000
2023-08-11,445.6500,177.6000,96.0700,83.3300
2023-08-14,448.1100,177.0600,96.0000,82.7800
2023-08-15,442.8900,176.5900,95.7400,81.8500
2023-08-16,439.6400,175.5700,95.5100,80.8400
2023-08-17,436.2900,175.3000,95.4100,80.1900
2023-08-18,436.5000,175.3300,95.6200,80.4400
2023-08-21,439.3400,175.8100,95.1400,79.7000
2023-08-22,438.1500,176.1000,95.2400,79.9300
2023-08-23,443.0300,177.8900,96.1500,81.1900
2023-08-24,436.8900,177.8500,95.9300,80.8800
2023-08-25,439.9700,177.6200,95.8700,80.9400
2023-08-28,442.7600,178.1300,96.0800,81.7000
2023-08-29,449.1600,179.8700,96.7000,82.6900
2023-08-30,451.0100,180.3200,96.6600,82.9900
2023-08-31,450.3500,180.0200,96.8000,82.3800
2023-09-01,451.1900,180.1100,96.0400,82.5200
2023-09-05,449.2400,178.6400,95.5200,81.5600
2023-09-06,446.2200,177.8300,95.4300,81.3900
2023-09-07,444.8500,178.0200,95.7300,81.9000
2023-09-08,445.5200,178.0800,95.7800,81.5800
2023-09-11,448.4500,178.4100,95.6700,81.5900
2023-09-12,445.9900,177.4900,95.7000,81.5500
2023-09-13,446.5100,177.0800,95.8400,80.6600
2023-09-14,450.3600,177.1700,95.7100,82.1200
2023-09-15,443.3700,178.3400,95.4900,81.8100
2023-09-18,443.6300,179.3900,95.6300,81.0800
2023-09-19,442.7100,179.2200,95.3500,80.7100
2023-09-20,438.6400,179.3500,95.3000,80.7800
2023-09-21,431.3900,178.0500,94.6500,78.0300
2023-09-22,430.4200,178.6200,95.0500,77.4400
2023-09-25,432.2300,177.7000,94.3000,77.3700
2023-09-26,425.8800,176.2800,94.1800,75.9600
2023-09-27,426.0500,174.1000,93.8500,75.4500
2023-09-28,428.5200,173.2300,94.1300,75.4400
2023-09-29,427.4800,171.4500,94.0400,75.6600
2023-10-02,427.3100,169.6500,93.1300,74.2700
2023-10-03,421.5900,169.1600,92.4000,72.8200
2023-10-04,424.6600,169.1400,93.0500,73.7100
2023-10-05,424.5000,168.8300,93.1100,74.1200
2023-10-06,429.5400,169.7000,92.7500,74.3200
2023-10-09,432.2900,172.8200,93.7100,75.1300
2023-10-10,434.5400,172.5300,93.6200,75.4900
2023-10-11,436.3200,173.7900,94.0500,76.8000
2023-10-12,433.6600,173.2600,93.2400,75.6800
2023-10-13,431.5000,178.8300,93.6400,75.4900
2023-10-16,436.0400,177.9600,93.1200,76.3900
2023-10-17,436.0200,178.2900,92.4500,76.2800
2023-10-18,430.2100,180.8700,92.0200,74.6600
2023-10-19,426.4300,183.0900,91.6700,72.8900
2023-10-20,421.1900,183.5900,92.0000,72.4000
2023-10-23,420.4600,182.9700,92.3600,71.6900
2023-10-24,423.6300,182.9500,92.6900,72.6100
2023-10-25,417.5500,183.7200,92.0000,71.0500
2023-10-26,412.5500,184.0100,92.6200,72.4100
2023-10-27,410.6800,186.1500,92.5900,71.2500
2023-10-30,415.5900,185.1000,92.3700,71.7000
